area,bedrooms,age,price,num_floors,zip_code,furnishing_status,property_type,green_area_percent
1718,3,2,402000,5,20001,0,0,28
2290,4,28,454000,2,20001,1,3,42
4605,6,1,1009000,1,10003,0,3,39
4143,6,48,799000,1,10002,1,1,33
3286,6,23,674000,4,10005,1,3,18
3377,5,5,708000,2,10005,2,1,50
1072,3,25,219000,4,10003,0,3,32
1619,3,33,327000,2,40001,2,2,30
3415,6,40,679000,1,10004,1,0,30
3344,5,45,672000,5,20001,1,2,6
4784,6,22,990000,2,10004,1,0,46
3781,6,47,709000,1,10003,2,2,50
2690,5,38,553000,3,10002,1,0,12
3839,8,42,751000,4,10001,0,2,15
3482,4,41,625000,3,20001,1,1,34
1402,3,33,246000,3,30002,0,2,5
4737,8,37,943000,4,10003,2,0,25
2232,4,41,434000,5,10001,2,2,23
1055,1,19,206000,3,10004,1,2,26
3287,6,28,692000,3,30001,0,1,29
2158,2,31,401000,4,10005,1,0,23
4501,5,19,905000,2,20001,1,0,36
3282,6,7,690000,5,30002,0,2,41
1489,2,23,281000,1,10003,0,3,18
4332,7,6,933000,4,10002,1,0,29
1107,3,25,239000,2,40001,2,3,49
2496,5,17,484000,5,40001,2,3,36
3966,6,37,817000,5,10001,2,2,19
1208,2,46,199000,1,10003,0,0,17
4751,7,40,1012000,1,30002,0,2,44
1625,4,11,354000,5,10002,2,2,24
1991,5,49,413000,3,30001,0,1,33
2934,4,23,593000,1,40001,0,0,44
3894,8,7,856000,5,10003,0,3,17
4993,6,8,1052000,1,20001,2,3,33
2574,4,8,543000,3,10003,1,0,9
1333,4,18,285000,2,40001,0,0,50
3667,6,15,796000,2,20002,1,3,39
2007,5,33,432000,1,30001,1,1,6
1216,2,0,273000,3,10001,1,1,40
3576,6,46,727000,5,30001,1,2,32
2037,2,46,346000,4,30002,1,0,28
2743,4,19,587000,1,40001,2,1,37
2980,4,49,563000,5,10002,2,3,7
2900,4,27,606000,5,10002,2,3,38
4918,6,27,1025000,5,30002,1,3,29
4474,6,20,902000,5,40001,1,2,28
1259,3,37,221000,3,10001,1,2,32
1449,3,10,310000,4,20001,0,2,27
919,3,23,141000,2,10005,1,1,45
3055,5,11,607000,5,30002,2,3,45
1117,1,25,204000,5,10003,1,1,46
1667,3,37,290000,2,10004,1,0,41
4026,7,8,843000,4,20001,1,0,25
1193,3,45,227000,3,10004,0,2,7
3352,4,3,755000,5,30002,1,3,38
4028,5,3,855000,2,10001,0,1,40
2861,4,47,567000,4,30001,1,1,46
876,3,14,217000,1,40001,2,0,18
4210,6,45,793000,2,30002,0,3,17
1208,3,35,228000,4,40001,2,1,36
4892,8,9,1078000,4,10001,1,1,21
3067,5,27,649000,1,10001,1,1,6
1543,3,38,291000,1,10001,2,3,12
3653,4,9,745000,3,10003,2,1,38
4634,6,41,952000,2,10001,2,2,14
4797,7,15,1009000,1,10005,2,2,8
2631,3,13,540000,4,10004,2,3,30
1787,3,46,273000,4,10001,2,0,23
3501,7,3,786000,4,10001,1,0,8
4512,6,35,891000,4,10002,0,2,28
4707,7,38,954000,5,20002,0,0,5
3664,7,41,738000,3,30001,0,1,10
1554,1,41,279000,3,30002,2,3,20
1475,2,7,276000,4,30001,2,1,21
4923,6,22,1001000,3,10003,0,2,42
2510,5,37,489000,5,20002,0,3,50
4275,6,49,810000,4,20001,2,0,31
1341,3,40,272000,1,30001,0,0,48
964,1,15,181000,3,10005,2,1,41
3055,4,26,573000,5,20001,0,3,18
1784,3,44,264000,2,10002,1,0,42
3461,5,23,718000,2,30001,2,2,26
1417,3,21,276000,2,10004,2,1,17
4713,6,26,977000,4,10001,1,3,47
868,2,23,168000,1,10001,2,1,40
4224,6,10,872000,1,30002,1,0,30
4996,5,15,991000,3,30001,1,3,11
800,2,47,137000,3,30002,1,3,44
3198,5,27,649000,1,20001,0,1,17
2854,7,10,585000,2,30002,1,1,41
985,2,19,234000,4,30002,2,0,46
3309,5,32,666000,3,40001,1,2,46
3879,7,6,800000,5,10002,1,3,42
935,2,9,170000,2,20002,0,2,25
1182,2,38,212000,1,10002,1,0,20
3486,5,44,647000,2,10001,0,0,37
1727,4,20,332000,2,20001,2,0,25
4243,8,47,843000,4,10002,2,0,21
1360,3,41,240000,1,30001,2,3,30
1989,3,2,436000,3,10004,2,3,40
1697,3,4,363000,1,30001,2,0,37
3168,3,37,565000,3,10004,0,3,19
2538,3,0,563000,4,20002,0,1,18
3845,6,35,780000,4,10002,1,3,49
4672,6,11,942000,4,10001,1,2,39
3198,5,30,670000,4,30001,2,1,45
2193,3,40,411000,2,10003,1,3,26
3388,4,25,700000,4,10004,1,2,26
4266,5,33,847000,3,10004,0,3,40
2824,4,44,509000,1,20002,0,1,9
4485,9,38,910000,2,30001,1,0,36
1729,3,44,313000,1,40001,0,1,40
4026,6,15,830000,1,10004,0,0,18
2203,4,23,430000,2,40001,1,0,10
999,3,42,108000,4,30002,1,0,7
4551,7,35,896000,5,10003,1,3,32
3085,5,4,642000,1,30002,2,2,5
1470,3,0,337000,4,10001,0,0,6
2528,4,41,494000,4,20001,2,2,41
4038,4,20,826000,5,10005,0,0,43
2049,3,9,445000,4,10004,1,1,19
1678,5,7,388000,2,20002,0,1,45
4151,8,19,851000,1,30002,2,1,28
3323,4,34,647000,3,20001,1,2,15
1297,2,29,236000,2,30001,1,3,34
2787,6,49,563000,3,10003,0,2,31
1777,2,17,323000,4,20001,1,3,36
3844,4,44,729000,5,10005,1,2,37
3548,5,44,704000,4,30001,2,2,16
3276,5,46,632000,2,10004,0,0,22
1338,3,27,298000,4,20002,2,3,37
4840,6,26,964000,3,10001,2,1,42
1700,4,29,359000,1,10004,0,2,37
2266,3,36,426000,1,20002,1,3,26
3815,6,34,761000,1,10005,2,1,6
2533,6,18,559000,2,20001,2,3,39
1290,4,41,293000,5,20002,1,3,29
2509,5,40,425000,2,20001,0,3,15
2553,4,37,479000,4,10005,2,3,38
2718,3,3,532000,4,10002,0,3,23
2834,6,2,627000,4,20001,1,0,43
3511,5,9,727000,4,20002,0,1,18
2286,4,10,498000,1,10001,2,1,19
2300,4,44,393000,2,10002,0,1,44
997,2,27,149000,4,10004,2,2,12
2767,2,39,502000,4,10005,0,3,11
2334,3,3,465000,3,30001,1,3,45
2513,4,49,414000,3,30001,2,0,31
2148,3,38,397000,2,10004,2,0,12
4644,6,2,996000,5,30002,1,3,49
1395,2,33,244000,1,10004,0,3,35
938,2,46,178000,4,10002,0,1,26
1814,3,20,360000,5,10004,0,3,5
1041,2,24,205000,5,10002,0,1,11
3163,7,44,638000,3,20002,0,0,12
1532,4,2,351000,1,10005,1,1,11
934,2,16,192000,5,10004,1,2,41
4059,8,16,891000,1,30001,0,0,34
4561,6,22,927000,1,10002,1,2,6
3426,6,16,717000,4,10002,0,3,6
3940,7,20,825000,3,20001,1,0,47
3286,3,14,662000,4,30002,2,3,37
2924,5,17,588000,5,10003,2,1,27
2310,3,22,376000,5,10003,2,3,14
2618,5,16,516000,4,20001,2,1,22
3596,5,12,768000,2,30001,2,0,37
2443,4,49,464000,4,20001,0,2,23
3568,4,14,736000,1,10001,0,0,39
4164,7,42,849000,5,10001,0,1,45
2199,3,18,449000,5,10002,0,0,20
2350,3,11,532000,4,30001,1,1,6
4211,6,24,866000,2,10001,2,0,39
882,2,45,158000,4,40001,0,2,43
2279,4,9,501000,5,10004,1,3,45
3720,4,12,754000,3,20001,0,0,19
3083,5,1,642000,4,20002,1,1,15
3240,4,48,608000,2,10002,2,1,41
2582,3,45,476000,1,30002,0,2,8
1404,2,17,264000,1,10001,1,2,32
1530,4,33,293000,5,20002,2,0,12
2160,4,33,401000,5,30002,0,1,41
2878,5,20,586000,5,20001,0,1,49
1777,4,42,333000,1,10004,0,0,50
2437,5,8,522000,1,40001,0,2,14
2781,2,18,555000,3,30002,1,3,14
3750,5,9,774000,2,10002,0,0,32
4100,6,33,816000,3,10002,0,0,13
4804,6,13,1004000,3,20001,1,3,44
1382,2,45,249000,2,10003,0,2,33
1259,1,7,249000,2,10002,0,0,20
935,2,36,158000,3,10002,2,2,21
2776,5,32,563000,3,10001,1,1,10
1777,3,33,333000,2,40001,1,0,10
1083,2,15,230000,5,20001,2,0,36
3697,6,12,782000,4,10005,2,1,47
3198,5,38,665000,3,20002,0,0,12
4912,7,26,997000,4,20001,1,1,12
2038,4,38,394000,4,10003,2,1,12
4266,7,32,869000,2,10001,0,3,44
3261,4,32,634000,1,10001,1,2,33
3966,6,3,832000,3,30001,2,1,50
4504,5,36,914000,3,20001,2,0,28
2853,3,24,572000,3,10005,0,1,21
1579,3,10,370000,4,30001,0,3,36
2934,6,10,631000,1,30001,2,0,27
3036,5,21,645000,1,10001,2,2,21
2439,4,13,494000,1,30002,1,0,18
1219,1,38,193000,5,20002,1,2,16
2626,5,1,546000,5,10002,1,3,18
3938,7,33,814000,5,20002,2,3,14
4489,5,10,953000,1,10001,2,2,7
1006,3,44,201000,1,30001,2,3,36
4190,5,4,878000,1,20002,0,0,19
4670,7,26,968000,5,10005,2,3,44
4596,8,17,998000,2,40001,2,2,25
3334,4,31,696000,4,10001,2,1,38
2980,5,2,632000,1,10001,0,2,10
2197,3,49,422000,5,10003,1,1,25
2246,2,22,446000,3,10004,1,2,44
1751,3,7,377000,1,10003,1,1,38
4821,6,45,997000,1,30001,2,2,21
2517,4,9,485000,1,30002,2,0,32
4605,8,6,974000,4,10001,0,0,15
3998,6,27,808000,4,10001,2,2,8
2396,3,37,467000,3,20001,1,3,13
4533,5,23,897000,2,10004,0,3,31
4016,7,23,853000,5,20002,2,2,30
1706,4,23,330000,2,10004,1,1,6
4550,7,28,952000,5,10002,2,2,45
4858,5,23,984000,1,30002,2,1,10
2954,4,38,619000,3,10001,1,1,25
2137,4,2,437000,2,30001,0,3,12
4906,9,35,1035000,3,30002,1,0,40
3295,3,37,641000,3,10002,0,1,6
3774,7,46,749000,4,40001,2,3,6
3242,4,25,661000,2,30002,1,0,28
1160,2,14,216000,4,20002,0,3,46
3864,6,3,831000,3,10004,0,1,46
1372,4,11,283000,4,10004,2,3,32
2755,5,4,599000,2,20001,1,0,38
3844,5,17,802000,1,40001,2,3,7
2384,3,3,499000,2,30001,1,1,12
3033,5,2,668000,5,30001,2,3,36
4092,6,37,815000,5,20002,2,2,21
4046,5,16,841000,2,30002,1,3,17
2614,5,24,507000,2,10001,1,3,16
4841,9,22,1014000,5,30001,1,2,38
2689,5,8,572000,1,40001,0,3,20
2699,5,40,566000,4,10004,0,1,50
3455,7,3,761000,3,10005,0,3,8
3129,5,21,646000,1,10001,0,0,18
4518,6,38,929000,4,10003,0,0,20
1856,5,28,357000,3,10005,0,1,23
2929,5,49,574000,4,30002,1,2,48
2306,4,49,439000,1,20001,0,0,20
2430,5,11,505000,3,10003,2,1,30
1791,4,45,344000,1,30002,2,1,6
1993,3,29,351000,5,10001,2,1,22
4768,7,17,1010000,5,10002,1,2,36
1502,3,15,351000,2,30001,0,1,25
1830,4,38,368000,3,10003,1,2,42
3281,6,29,674000,2,30002,2,3,43
1362,2,44,212000,2,40001,1,3,14
1166,3,42,243000,5,10002,1,2,38
1593,2,20,251000,1,30001,0,2,43
3903,6,21,795000,5,10003,0,1,21
1786,3,47,312000,5,10002,2,1,31
1757,3,24,330000,2,10002,0,1,7
4395,8,29,905000,4,30002,1,3,19
1654,2,5,372000,5,10004,2,2,34
2369,2,44,417000,2,30001,0,3,21
3056,6,28,640000,4,40001,2,2,11
4709,6,6,990000,5,10001,2,3,16
4903,8,28,1004000,3,10002,1,2,6
3022,5,46,619000,1,20001,0,3,23
4976,7,34,1004000,3,40001,0,1,33
1037,5,8,275000,4,10002,1,2,38
4088,6,16,877000,4,40001,2,0,5
2532,4,49,449000,1,20002,0,1,27
3861,7,20,810000,4,30001,2,3,43
1614,3,20,377000,1,20002,2,2,46
1986,3,45,346000,1,10003,0,0,40
3025,4,16,637000,1,30001,2,1,37
1784,2,18,367000,3,10001,1,1,48
1597,3,24,301000,2,10003,2,2,33
4962,8,32,1041000,5,40001,0,1,38
1343,4,28,231000,3,10005,1,3,46
1319,2,24,269000,1,10002,0,2,33
3346,6,47,661000,1,10003,0,1,21
2254,5,29,407000,3,40001,2,2,49
1858,3,6,384000,4,30001,2,2,50
3036,5,33,570000,2,20001,1,0,10
1912,5,28,368000,1,10005,0,0,43
4206,6,40,831000,1,30002,0,1,42
1746,3,8,383000,3,30001,1,3,41
4830,6,48,925000,5,20001,2,1,33
935,2,32,148000,4,30001,1,3,42
3393,5,36,644000,4,10001,2,2,9
1592,2,49,243000,4,30001,0,1,41
1936,2,4,437000,5,30002,2,3,13
2162,4,36,425000,1,20002,0,0,46
1354,2,29,212000,5,10002,0,1,19
3372,3,14,712000,2,40001,2,0,36
4203,6,34,876000,5,10005,2,3,39
3054,4,31,597000,4,10001,2,0,25
2166,4,32,445000,2,10003,2,0,8
1748,4,14,409000,1,20001,0,2,21
903,3,21,181000,4,10004,1,2,29
1846,3,0,376000,5,10001,1,3,22
4826,7,48,983000,1,10004,1,1,6
3414,4,33,656000,1,30002,0,3,32
4131,6,36,815000,4,40001,2,3,21
1763,2,9,337000,1,10004,0,3,22
4071,7,3,895000,1,10002,2,2,47
1637,5,16,379000,4,10003,0,1,37
3258,5,47,623000,3,30001,0,1,38
1681,4,2,403000,4,20002,1,3,50
3988,7,43,793000,3,10005,2,3,27
3002,3,49,553000,2,10003,0,1,29
4134,6,0,863000,3,20002,0,3,27
2998,4,19,598000,2,20002,0,2,25
1011,1,15,215000,4,20002,1,3,33
2015,5,19,411000,5,10005,2,2,45
1680,5,4,359000,5,30002,2,3,38
1554,1,45,229000,5,30002,1,1,45
1500,2,38,217000,4,10005,0,0,40
3019,5,42,566000,5,10003,1,2,10
1170,2,10,202000,5,10005,0,3,8
2532,4,23,494000,4,10001,0,0,31
1601,3,9,330000,3,30001,2,3,38
1789,4,36,336000,4,10004,2,2,49
1215,3,15,255000,4,40001,1,3,29
3765,6,13,803000,2,20002,2,1,11
4137,6,8,849000,3,30001,2,3,40
4412,7,30,939000,4,10002,0,1,46
2420,2,23,486000,4,30001,1,1,30
2335,5,36,483000,2,20002,1,3,42
3592,5,9,754000,3,10003,0,3,44
1372,2,22,281000,2,20002,1,1,46
4455,5,2,985000,3,30001,1,2,41
1092,3,45,205000,2,30002,1,0,27
879,2,1,211000,5,10005,1,1,41
2662,3,25,469000,5,10001,2,0,15
1418,2,49,246000,4,10002,2,3,14
1759,3,38,332000,2,10005,1,3,5
4078,7,4,866000,5,30002,2,0,48
4535,7,39,902000,5,40001,2,2,41
3013,5,20,641000,4,10004,1,2,29
4374,6,38,915000,1,20001,0,0,10
4796,5,43,941000,1,30002,1,1,48
3277,8,9,709000,4,20002,1,0,23
4051,6,6,838000,1,20002,0,2,23
2968,4,14,573000,5,10001,1,3,37
4045,6,11,849000,2,20002,0,3,34
3178,7,24,687000,2,10001,0,1,42
2522,4,17,531000,1,20002,0,3,17
1961,3,6,388000,5,20001,0,1,43
2689,2,2,567000,5,10004,2,0,43
2840,4,17,577000,5,10004,0,3,34
4771,7,28,946000,5,30002,0,2,43
4201,5,38,785000,4,30001,1,0,8
4109,7,12,878000,4,30002,2,3,35
1899,3,12,432000,5,10002,1,3,46
4818,6,4,971000,4,20002,0,0,43
2488,4,22,513000,3,10002,0,3,22
4932,6,5,1036000,1,40001,0,3,49
1644,3,24,318000,1,30001,1,2,12
2443,4,13,522000,5,40001,0,3,22
3133,4,27,606000,4,20001,1,3,48
2063,4,18,444000,2,10004,1,2,39
3734,5,13,798000,1,20002,2,0,22
4485,6,45,913000,5,10003,0,3,12
1015,2,14,219000,1,30002,2,1,5
4457,7,20,911000,5,10003,0,3,13
3140,5,14,649000,4,20002,1,3,10
2307,3,25,430000,2,30002,0,0,29
2890,4,16,583000,4,10003,0,0,24
4178,6,17,859000,1,10005,2,2,47
1916,5,35,398000,5,10005,0,0,20
3540,6,39,708000,3,10005,0,1,9
2961,3,28,537000,1,10003,0,0,42
4056,7,28,847000,1,30001,0,0,6
3768,4,18,759000,1,10001,2,3,33
1948,4,33,401000,5,10001,1,1,44
3976,6,49,794000,1,10004,0,3,38
4145,6,30,828000,4,30002,2,0,22
4761,8,9,1024000,1,40001,0,2,9
1940,3,15,434000,4,10002,1,0,27
3733,6,35,709000,3,30002,1,1,32
2907,4,5,629000,1,20001,2,2,24
3248,5,27,638000,5,20001,1,1,11
1627,1,49,230000,3,30002,2,2,20
2003,1,3,403000,3,20002,0,2,8
4103,7,33,836000,1,30002,2,0,13
1644,3,20,329000,3,10002,1,0,29
3771,5,0,802000,4,10003,2,2,16
2068,4,35,376000,2,10003,2,2,48
2429,4,15,523000,1,30002,0,3,39
4330,7,31,878000,3,10005,0,1,18
1603,4,4,402000,3,20002,1,0,47
927,1,15,187000,5,20001,0,0,45
1751,1,36,329000,5,10005,2,1,10
3064,5,31,621000,4,10001,0,3,34
819,2,5,223000,5,40001,1,0,19
4438,6,28,924000,1,10004,2,1,27
2581,3,39,520000,1,10004,2,3,14
4634,6,2,1000000,3,10004,2,2,26
3931,6,41,789000,5,40001,1,1,6
1356,2,19,260000,4,20001,1,0,8
3044,6,38,618000,2,10002,2,3,24
3783,6,4,807000,4,30002,1,1,48
4363,6,40,896000,3,40001,2,0,46
3525,6,13,752000,5,10005,2,0,19
4131,7,10,901000,1,40001,2,0,8
996,2,37,177000,5,30001,1,2,26
3628,5,2,764000,4,30001,0,2,45
4788,8,37,965000,4,20002,2,1,35
3269,6,24,701000,5,40001,0,3,26
2430,4,34,492000,1,10004,2,3,12
4078,6,16,840000,5,30002,0,3,8
2838,3,40,487000,4,10003,2,2,37
3279,3,34,651000,4,30001,0,0,9
3275,6,11,729000,5,30001,2,0,21
4109,6,39,800000,3,40001,0,0,31
3978,5,24,820000,5,10002,1,2,28
2187,4,1,506000,3,10001,0,2,24
1441,2,27,250000,2,10001,0,3,22
1374,3,20,227000,3,20002,0,3,47
3944,4,3,856000,4,10002,2,0,46
2521,4,3,500000,4,10002,0,0,16
1818,4,18,380000,4,10005,0,1,20
4858,7,11,1038000,4,10004,2,1,39
4220,7,26,868000,2,10002,0,3,35
1199,3,15,301000,3,10003,2,1,25
2256,4,12,476000,3,30001,2,0,24
2395,5,33,492000,3,20001,2,2,19
916,1,43,119000,1,10003,1,3,34
1182,3,12,257000,3,10003,2,3,19
2929,4,12,618000,4,20002,1,0,32
2650,4,28,522000,1,10001,2,1,23
1631,3,18,306000,3,10005,0,3,5
3500,6,9,712000,1,10003,2,2,29
3581,6,17,732000,5,20001,2,0,41
4281,4,7,927000,3,10002,0,2,8
2917,6,47,530000,4,30001,1,2,7
2806,6,33,612000,4,20002,0,2,47
3371,5,7,759000,2,10001,2,3,33
1096,3,13,228000,2,10001,2,0,17
1518,3,35,319000,5,30002,0,3,38
3936,8,26,827000,2,20002,2,0,28
3879,5,42,753000,5,30002,0,2,22
810,2,21,133000,5,10003,2,2,37
1210,2,46,183000,5,30002,1,1,18
3739,7,3,826000,1,20001,2,1,35
3454,6,25,712000,4,10004,2,0,36
3986,5,13,816000,4,30002,0,2,6
4250,7,7,880000,2,30001,2,0,8
1398,3,46,203000,3,10001,0,2,39
1623,4,27,292000,3,20001,1,0,13
3197,3,32,603000,3,10001,1,2,32
4914,7,21,1107000,5,20001,2,1,29
1112,2,13,251000,2,10003,1,0,22
3774,8,8,857000,2,10003,1,3,15
4538,5,23,924000,2,30001,0,2,27
3292,5,31,635000,5,10001,2,2,10
2745,4,10,532000,1,10001,2,1,7
1030,2,37,182000,4,30001,0,2,28
4540,6,14,943000,2,10003,0,0,34
3472,5,39,682000,2,10004,2,0,38
4254,5,47,810000,3,40001,2,0,29
4383,6,49,855000,5,10004,2,0,30
843,2,5,137000,5,30001,0,0,45
3724,6,17,759000,1,10001,0,2,26
4493,7,7,949000,3,10004,0,0,17
3070,5,33,641000,4,10002,1,0,15
4257,5,37,833000,5,30002,2,2,5
3749,6,24,805000,5,40001,1,1,45
3118,5,10,656000,3,10002,0,3,41
4185,6,28,826000,1,10002,1,1,49
3094,4,26,611000,4,10001,2,0,19
3795,4,4,810000,1,10001,1,2,16
4438,6,8,950000,4,10001,0,1,37
4167,7,35,829000,2,10001,1,3,47
4084,4,22,865000,1,10004,1,1,22
3142,5,12,676000,1,10001,2,2,29
970,3,35,207000,2,10002,1,1,13
2439,4,39,476000,1,40001,0,2,21
1416,3,20,316000,1,30001,0,1,31
1039,2,43,154000,2,30001,1,1,22
2656,4,8,578000,3,10002,0,3,47
1722,2,1,345000,1,10001,0,2,23
2704,3,24,572000,3,10001,0,2,12
3949,5,0,783000,4,10005,2,2,13
1612,4,7,393000,3,20001,2,2,35
2530,3,31,446000,3,10005,1,3,44
1631,3,31,257000,5,10005,2,2,46
4224,7,20,855000,5,10001,1,1,20
3007,3,21,603000,1,10002,0,0,18
4232,6,1,913000,5,10003,2,1,6
4168,5,42,834000,1,20001,2,1,32
3027,5,9,624000,3,30002,1,1,46
3060,5,0,659000,4,10003,1,3,33
3717,4,44,708000,3,10001,2,0,33
4320,7,42,869000,1,40001,2,2,47
3508,5,43,696000,4,10004,2,3,44
2620,4,9,547000,5,10004,1,0,27
1448,3,42,261000,2,40001,1,3,46
988,1,36,119000,4,20001,0,1,35
2022,3,7,449000,5,10004,0,3,26
1278,1,3,276000,1,10003,2,3,25
3862,5,33,778000,5,20002,1,0,29
2825,3,25,537000,1,30001,1,2,37
2688,4,28,517000,2,20001,0,3,49
2350,3,7,484000,4,30001,0,1,39
3716,5,18,794000,1,10005,2,1,6
4055,6,7,835000,4,10004,2,0,15
3606,6,11,731000,1,30002,0,0,16
833,3,17,149000,1,40001,1,3,43
1095,1,12,229000,3,20001,2,2,47
3300,4,1,706000,1,10003,0,3,33
4579,6,45,925000,2,10001,2,1,35
4376,8,18,909000,1,10001,1,3,42
2229,4,22,452000,3,10005,1,0,34
2989,6,13,659000,3,10004,0,3,16
2787,3,31,522000,3,30001,1,3,6
3682,4,23,783000,3,10001,0,2,22
2509,5,8,559000,5,10002,0,0,34
3577,7,45,710000,3,20001,2,2,16
4497,8,48,945000,2,40001,2,1,23
2347,4,9,484000,4,20001,0,3,27
1262,2,33,190000,1,10004,1,1,11
4115,6,45,815000,1,10002,0,0,18
4104,6,11,852000,4,10002,0,3,40
1313,3,13,276000,2,10005,0,3,11
4896,7,20,1047000,3,10003,0,0,17
4366,7,43,876000,5,40001,2,2,36
4603,6,22,933000,4,10001,2,0,19
4487,7,0,968000,1,40001,2,3,46
4738,6,38,973000,1,30001,2,1,25
4289,8,16,889000,1,10004,0,0,39
2271,3,46,370000,5,20002,1,0,46
1137,1,32,173000,1,20002,2,2,7
3881,7,14,812000,5,40001,2,3,14
4212,7,2,906000,3,30002,1,2,49
3192,3,23,622000,5,10001,0,3,16
1776,3,16,347000,5,40001,2,0,24
3045,4,37,567000,3,10003,1,2,17
4868,6,10,995000,2,20001,1,3,17
2503,4,25,532000,3,10004,2,0,30
1671,1,12,314000,1,10001,2,1,16
4209,7,42,806000,5,10003,0,3,41
3389,5,11,694000,3,10003,0,0,9
2349,3,15,502000,2,10005,2,2,41
4307,5,14,877000,2,30002,1,0,35
3421,5,18,705000,3,40001,0,1,50
3329,5,18,694000,3,10004,1,3,10
2957,5,36,582000,2,10001,0,2,44
3156,4,6,639000,2,20001,2,0,49
959,1,12,174000,2,20002,0,2,45
2902,5,4,613000,4,20001,2,2,30
3608,6,16,756000,4,10005,0,0,35
2799,6,31,628000,2,20001,2,3,39
3381,6,10,705000,1,30001,0,1,42
3793,7,34,818000,4,30002,0,0,24
3734,5,6,761000,4,30001,2,0,22
3111,5,21,623000,5,10002,0,3,32
3595,5,4,737000,3,10001,1,3,9
4388,7,7,917000,3,30002,1,2,5
3916,5,13,844000,3,10002,2,3,27
4547,9,28,956000,5,10005,0,2,50
2749,4,28,505000,2,30002,0,0,34
2259,5,40,420000,4,10002,0,1,28
3251,4,41,570000,3,30001,2,2,50
3867,6,29,785000,1,40001,1,2,22
4890,6,27,994000,4,30001,2,0,40
3788,6,21,777000,2,10001,2,2,21
1571,2,23,330000,4,30001,1,3,42
1911,5,35,354000,1,10003,0,0,6
4111,8,23,873000,1,10004,2,1,42
2394,3,34,437000,3,20001,2,3,6
3529,5,1,781000,5,40001,2,0,41
2081,3,39,346000,1,20002,0,1,42
4385,7,8,919000,4,10002,2,3,30
3628,4,19,786000,4,10003,2,1,34
3173,3,12,632000,5,30001,2,1,29
1141,3,4,216000,5,10003,0,3,42
3618,4,11,753000,3,10005,2,3,32
3725,5,19,801000,2,10005,0,0,35
2072,3,43,390000,5,10003,2,2,46
1509,2,15,305000,1,10005,2,1,43
1538,2,37,245000,5,20002,2,3,48
2578,3,2,555000,5,10001,2,1,29
4930,7,18,1013000,3,10002,2,1,48
4518,7,26,914000,4,40001,0,2,30
809,3,16,126000,5,10001,0,1,10
2537,2,22,482000,5,20001,2,0,34
3378,6,10,685000,4,40001,2,0,5
2358,4,35,440000,5,30002,2,3,45
2942,6,40,581000,1,10004,2,3,14
3423,5,20,733000,5,10005,1,0,23
4800,9,20,976000,5,10003,1,2,21
2943,4,45,560000,3,20002,0,1,27
1664,2,47,292000,3,10005,2,3,9
2600,4,30,495000,2,40001,0,2,42
4252,8,0,912000,3,20001,1,0,29
3516,6,39,740000,4,20001,0,3,28
2609,4,37,478000,5,10001,0,1,12
2797,3,33,581000,1,10004,1,3,27
3731,5,20,777000,5,10004,2,2,23
2930,4,14,648000,5,30002,2,2,6
3492,6,25,737000,1,10004,1,0,28
3976,5,4,788000,3,30001,1,3,28
3596,7,44,738000,3,20001,2,3,49
2355,4,36,430000,4,40001,0,1,28
4490,7,9,956000,1,10005,2,3,26
4372,7,47,896000,1,10002,0,0,19
1130,3,20,230000,1,30002,0,0,26
2744,2,6,558000,2,30001,0,1,30
4758,7,28,987000,5,10002,1,0,13
2484,4,9,579000,2,10003,1,0,50
3236,6,11,718000,5,10001,0,1,46
1770,4,29,294000,5,10001,2,0,25
1546,3,2,370000,3,10005,2,0,44
2984,5,9,632000,1,30001,2,0,10
2184,4,0,481000,1,10004,2,0,40
4830,7,20,1012000,1,10003,0,0,10
1818,4,0,428000,3,20002,1,0,49
3378,5,22,652000,1,30002,0,0,37
4911,7,25,1007000,4,30002,0,1,8
4740,7,19,1004000,1,10005,0,0,33
2824,5,13,614000,4,30002,2,0,31
2342,3,15,526000,1,10004,1,0,23
3511,5,16,734000,4,10002,2,0,31
3846,5,12,800000,3,20001,0,0,26
2254,4,20,430000,3,40001,1,1,16
3803,5,24,757000,4,10001,2,3,35
2502,5,29,486000,1,10001,2,2,16
4673,6,5,990000,5,10003,2,1,44
921,2,16,161000,5,30001,2,3,35
2276,3,21,432000,5,20002,2,3,19
1065,2,23,191000,4,30001,0,1,40
827,3,43,118000,2,10004,1,0,26
2924,4,4,551000,4,30002,2,3,25
1231,2,23,221000,3,10004,1,0,17
4577,5,15,936000,1,10004,0,2,13
1885,1,34,322000,4,40001,0,0,35
2894,4,41,539000,4,40001,1,1,45
3285,5,32,703000,4,10001,2,3,5
900,1,17,146000,2,10001,0,2,41
2954,4,22,587000,4,10004,0,2,26
3848,5,22,818000,1,40001,1,3,33
1599,3,44,268000,1,10003,0,1,13
4622,7,9,973000,3,20002,1,1,20
2095,2,15,351000,1,30002,2,0,45
1234,2,29,207000,1,20001,2,1,9
4604,6,31,944000,1,10004,2,0,31
3413,6,9,769000,4,20001,0,2,27
1715,4,12,348000,5,10001,1,1,18
3075,5,7,632000,1,10005,0,2,21
1447,3,48,247000,5,30001,2,3,31
3095,5,14,645000,1,40001,2,1,48
4878,5,17,997000,2,30002,0,1,24
2231,1,47,401000,5,30002,2,2,34
3161,3,23,664000,4,30001,1,3,18
