hours_of_sleep_last_night,steps_walked_today,typing_speed_wpm,eye_openness_percent,meetings_attended,snooze_count,last_meal_type,current_weather,outfit_choice,browser_tabs_open,Coffee_Needed_Level
5.0,18954,74,35,5,4,1,2,3,0,0
6.0,15765,95,100,0,5,0,0,0,1,0
6.8,14891,50,72,8,3,0,1,2,2,1
3.7,11824,100,80,9,3,2,1,2,0,0
5.5,17334,97,28,1,0,3,0,1,1,0
5.9,3776,52,18,6,0,0,3,1,2,0
6.1,4110,103,25,2,3,1,1,3,1,0
5.7,19701,15,34,9,1,2,0,3,0,1
4.1,11003,43,23,7,3,3,2,2,0,0
6.7,9431,93,83,1,3,3,0,3,1,1
5.9,18466,111,8,6,2,2,3,2,0,0
5.9,15821,114,42,3,4,1,1,1,1,0
3.8,14659,41,42,5,0,0,0,0,2,0
7.3,14951,39,85,5,1,0,0,1,2,1
4.1,161,15,11,5,1,1,1,3,1,0
9.2,3509,59,35,7,0,3,1,0,2,1
3.6,17153,110,52,9,4,1,3,1,0,0
7.5,19095,95,39,9,1,0,2,1,0,2
2.2,17613,72,69,9,1,1,2,3,1,0
1.5,8143,82,17,0,2,3,0,2,1,0
4.9,1517,21,70,9,5,0,3,3,1,0
1.5,2839,48,14,0,1,0,2,0,1,0
7.5,16691,86,35,8,5,1,2,3,0,0
6.0,18880,53,92,6,3,3,0,3,0,1
8.8,11834,49,18,1,4,1,1,3,2,0
5.7,15846,57,9,4,1,3,3,0,2,0
6.5,12062,56,57,9,0,0,2,0,2,1
5.5,10890,21,65,4,0,3,0,2,1,1
4.3,15748,55,8,0,2,3,2,0,0,0
5.2,8349,106,14,7,4,1,2,2,1,0
3.6,17455,69,15,9,3,2,0,1,1,0
6.8,12969,83,88,3,1,0,1,2,1,1
5.4,6756,114,28,3,3,3,2,1,1,0
5.8,14730,85,88,9,0,1,3,0,0,1
10.0,3759,78,69,8,4,1,3,2,2,0
5.2,14358,59,55,1,5,1,2,2,2,0
6.6,17705,71,51,4,3,3,0,3,0,1
5.9,11580,88,3,2,5,1,0,1,0,0
8.3,6577,82,12,0,3,2,3,2,1,0
6.5,11144,77,93,5,4,3,0,1,2,0
5.5,4848,58,21,8,5,2,3,2,2,0
10.0,10955,81,22,5,3,2,3,0,1,0
4.3,8639,119,19,9,3,3,1,2,1,0
5.6,9792,71,15,8,4,1,3,1,2,0
7.8,18209,101,52,6,4,1,2,3,1,0
4.4,18885,40,16,0,4,3,3,2,1,0
7.5,16159,45,34,7,5,2,2,3,2,0
5.0,6510,57,59,3,4,1,2,0,2,0
8.0,4196,22,77,4,4,0,1,2,2,0
8.0,14619,37,40,9,0,1,1,1,1,1
5.8,713,55,11,4,0,2,1,1,1,0
4.0,14844,55,41,6,3,3,1,0,0,1
5.2,9750,20,55,6,4,0,3,3,0,0
6.0,13990,83,12,3,2,2,1,0,1,0
7.8,296,32,12,0,5,2,1,1,1,0
6.6,3560,34,75,7,2,1,2,3,0,1
7.1,6638,37,28,5,1,0,0,0,2,0
6.7,12012,82,43,3,2,0,0,2,0,1
7.7,19035,56,74,6,4,2,3,1,0,0
5.6,654,81,49,1,4,0,0,2,1,0
6.3,7407,48,62,3,3,1,0,0,0,1
6.1,9308,113,25,3,3,3,1,1,2,0
5.1,10598,31,23,2,5,0,0,1,2,0
8.0,17300,41,93,1,0,1,0,0,1,1
8.0,15520,12,86,6,5,1,3,1,1,0
8.4,16464,63,87,6,2,3,3,3,2,1
4.5,10618,87,100,8,2,2,0,2,0,1
6.7,4120,117,41,1,0,2,1,0,0,1
8.2,13103,104,22,4,4,0,1,0,2,0
9.0,12332,60,90,1,1,1,2,3,1,1
3.0,7711,48,77,4,5,2,2,1,2,0
6.0,12110,58,99,7,1,2,1,3,1,1
5.6,19841,32,73,7,3,2,2,3,0,1
9.2,13890,78,49,0,1,2,2,2,1,2
1.6,7991,33,6,4,1,0,0,1,1,0
3.9,13737,53,43,6,1,2,2,0,2,0
8.9,18968,41,99,9,1,3,1,3,2,1
5.1,18595,60,71,7,2,0,3,3,2,1
3.4,4302,35,43,7,1,0,0,3,0,0
9.0,2359,31,43,0,5,0,3,3,1,0
3.1,11762,54,94,0,1,3,0,3,1,0
8.0,2526,92,48,0,1,1,3,0,2,1
2.9,4777,38,43,6,1,3,2,0,2,0
3.1,15958,61,93,2,4,0,1,3,0,0
6.4,3160,90,95,4,5,3,0,1,1,0
4.3,4928,76,31,9,5,1,3,3,1,0
6.5,10447,54,59,2,5,0,0,0,0,0
9.6,6299,97,56,1,5,2,0,3,2,0
5.7,535,111,48,6,5,3,0,2,2,0
9.3,14531,20,60,8,3,1,0,0,0,1
6.6,13713,94,37,0,1,1,1,2,0,1
7.9,6414,44,76,9,3,2,2,3,2,1
1.3,18157,61,52,8,5,3,1,3,0,0
7.3,209,12,36,6,5,2,2,1,2,0
7.0,2273,113,64,2,0,0,2,2,2,1
5.3,5812,59,3,8,0,1,2,0,1,0
9.8,8367,17,73,8,2,2,3,1,2,1
5.0,1484,55,0,8,4,2,2,2,0,0
2.8,4183,72,5,9,0,0,2,1,1,0
7.6,18624,58,99,1,2,0,2,1,2,1
3.2,17803,46,88,2,3,3,1,2,1,0
6.2,8463,53,61,6,1,2,1,3,0,1
8.7,5025,52,22,3,0,2,2,2,1,0
7.0,15212,115,2,7,4,3,3,2,0,0
5.5,3215,84,0,8,1,3,2,1,1,0
5.3,12213,64,53,3,5,2,1,2,0,0
8.5,12991,101,45,3,4,1,3,1,1,0
3.6,8997,21,19,1,5,1,0,0,0,0
7.6,11576,25,46,9,5,0,2,3,2,0
10.0,8538,90,19,6,3,0,0,2,2,0
7.1,12494,48,68,2,3,3,1,2,2,1
5.5,15394,53,88,0,3,3,3,0,0,1
5.7,19710,10,1,3,3,1,0,3,0,0
5.0,9623,15,18,0,2,2,3,1,0,0
4.7,16771,14,33,2,5,1,0,0,0,0
6.2,11625,36,98,6,2,1,3,2,0,1
7.4,2757,92,20,1,4,1,2,3,0,0
9.2,10637,66,86,5,4,2,3,0,1,0
2.1,12738,97,85,3,5,3,2,2,2,0
1.1,10580,62,76,7,2,2,0,0,2,0
9.3,17057,41,7,2,3,1,0,3,2,0
6.1,5093,46,62,3,1,3,2,0,2,1
6.2,641,51,48,7,5,2,3,3,0,0
7.0,19874,109,73,0,3,3,0,0,0,2
5.6,3606,70,81,4,5,1,3,0,0,0
10.0,12115,14,34,6,2,3,0,0,1,1
7.0,9440,90,58,5,1,1,2,1,0,1
5.1,3608,65,37,0,3,0,2,2,0,1
5.3,2174,81,44,5,1,0,2,2,1,1
5.7,12004,10,12,5,2,3,1,3,0,0
4.4,3907,88,74,0,2,1,1,0,2,1
9.4,2147,45,46,2,2,2,1,2,2,1
6.2,902,66,74,0,1,1,1,1,0,1
3.7,4792,24,18,4,1,1,2,0,0,0
6.8,13877,45,19,7,5,2,1,1,1,0
8.9,9141,41,37,3,2,0,2,2,2,1
8.1,1295,81,36,6,0,1,0,2,1,1
4.5,5932,33,50,0,5,1,1,0,2,0
3.8,4989,92,59,2,1,2,1,1,0,0
8.9,2727,16,24,2,2,2,1,1,1,0
2.8,19299,93,89,8,0,2,2,3,2,0
6.7,7576,69,97,4,3,0,3,2,2,1
4.9,16980,67,31,6,2,2,3,3,1,1
8.6,10223,19,74,7,5,2,1,1,2,0
3.9,9421,83,43,2,3,1,2,2,1,0
4.4,2155,111,64,2,2,2,0,1,1,1
7.2,15444,30,2,7,3,1,3,2,1,0
7.6,19890,50,34,1,5,0,0,0,0,0
8.7,4592,75,47,9,1,2,2,0,2,1
6.9,10164,34,64,3,0,0,2,1,1,1
6.7,1112,85,42,3,1,1,1,0,2,1
8.1,2246,21,86,6,1,3,1,0,2,1
3.3,138,40,96,5,4,0,3,1,1,0
4.2,4362,48,23,3,2,3,2,2,1,0
3.4,5563,116,82,1,0,0,2,2,2,0
0.6,2439,64,40,0,4,3,3,2,2,0
7.7,6937,59,55,1,0,0,2,2,2,1
8.9,19065,103,8,6,2,3,1,3,2,0
7.1,10857,61,60,2,0,1,3,0,2,1
6.8,7373,69,86,1,0,3,1,1,2,1
6.2,2929,37,22,8,0,1,1,0,0,0
6.1,5820,70,24,2,4,2,1,0,1,0
9.4,3759,54,35,9,1,2,3,0,0,1
9.1,7118,56,63,8,3,0,0,2,2,1
4.8,16049,40,42,8,3,1,3,0,2,1
8.2,16258,27,15,9,2,0,2,3,0,0
8.5,16354,58,19,1,3,0,0,3,0,0
7.3,18980,67,52,8,3,3,1,0,1,1
6.8,17628,53,53,2,5,2,3,0,1,0
6.7,18881,82,68,7,4,2,1,1,1,0
3.0,725,10,0,2,5,3,0,3,2,0
2.9,9289,86,76,3,0,0,1,1,2,0
7.6,6607,82,10,0,5,1,2,3,1,0
3.8,11589,32,94,1,4,3,1,1,0,0
3.2,9009,100,65,2,3,2,1,2,1,0
1.8,933,113,50,0,1,3,1,2,0,0
5.0,3558,91,84,5,1,0,1,3,0,1
6.7,17709,95,23,5,2,3,0,1,1,0
6.9,11191,14,46,0,3,3,3,0,1,1
7.7,16192,76,86,8,2,2,2,3,2,2
5.2,8281,34,74,9,2,2,0,1,0,1
6.2,18738,113,79,3,4,2,2,2,0,0
7.7,6599,95,25,8,2,1,3,3,2,0
6.9,1733,67,39,4,1,0,1,0,0,1
4.8,7185,93,51,7,0,1,0,2,2,1
6.6,19874,93,11,5,4,2,1,0,0,0
2.0,6572,59,76,8,0,1,2,3,1,0
6.0,6106,25,33,5,1,3,0,1,2,1
4.8,1190,98,12,2,0,1,1,3,0,0
9.0,17887,87,36,5,2,3,1,3,2,2
4.0,6941,78,65,5,3,3,2,3,2,1
6.2,1815,27,61,2,2,0,3,1,1,1
5.1,16976,74,0,9,4,2,0,1,1,0
4.9,408,54,84,0,0,0,1,1,0,1
6.8,962,66,62,6,2,2,3,2,2,1
5.2,242,100,5,7,3,1,0,3,1,0
9.7,314,51,36,3,3,2,3,3,0,1
2.1,5892,115,16,7,4,2,3,3,2,0
7.3,5093,44,40,7,0,3,3,3,0,1
5.8,5997,13,80,0,0,2,2,3,1,1
5.9,13188,116,58,0,4,3,0,2,0,0
6.6,12608,50,86,4,4,3,1,1,1,0
8.0,4704,89,23,7,3,0,2,1,0,0
6.5,13062,27,21,6,5,2,1,3,2,0
8.0,2941,10,92,1,1,2,3,1,1,1
6.1,5167,97,32,4,4,2,3,2,0,0
3.9,19035,105,80,7,3,1,1,2,0,0
5.8,9176,71,0,4,5,2,3,3,2,0
8.3,12366,39,46,8,2,1,3,3,1,1
5.2,250,114,52,1,1,2,2,2,1,1
3.8,11358,114,26,0,4,0,1,3,0,0
7.2,13427,57,36,7,1,2,0,3,1,1
6.7,16908,84,22,0,3,0,2,3,0,0
4.5,11853,34,29,2,1,3,3,2,1,0
5.5,7079,107,67,3,4,0,0,3,1,0
5.6,8563,65,40,1,5,1,2,3,2,0
6.0,12409,36,28,7,5,0,2,2,1,0
7.3,7525,53,62,7,2,2,3,0,2,1
5.2,7283,110,16,2,5,2,2,3,1,0
7.4,7892,118,59,6,1,2,3,2,1,1
4.9,17038,118,30,5,3,2,1,2,1,1
9.3,9789,63,55,4,3,1,3,1,1,1
9.4,7130,39,29,9,0,0,3,0,2,0
4.3,12102,109,66,2,4,3,3,0,1,0
3.5,1320,100,28,6,3,0,1,0,0,0
8.0,11640,32,20,2,0,1,3,3,1,0
6.5,10156,87,25,2,3,1,3,2,2,0
7.1,19374,94,23,5,3,0,1,0,0,0
4.7,3423,49,19,1,4,0,0,3,0,0
5.7,11323,114,8,9,1,2,2,3,1,0
5.3,2787,48,73,2,1,1,0,1,2,1
6.6,18834,47,18,0,2,1,1,0,2,0
3.5,616,90,36,2,4,1,2,0,1,0
5.8,4187,18,92,8,2,3,3,1,1,1
3.5,19283,75,36,6,3,0,0,0,1,0
5.0,11671,89,32,1,5,2,3,2,0,0
5.8,2908,24,19,0,1,0,2,3,1,0
7.0,269,62,7,1,4,2,3,1,0,0
7.2,1946,116,38,3,4,0,3,2,1,0
7.5,18423,44,69,7,4,3,2,3,1,0
3.0,9186,32,69,8,0,2,0,2,0,0
8.5,19831,89,37,3,4,2,0,2,0,0
4.7,19173,75,40,8,2,1,1,1,0,1
4.9,17509,74,97,5,0,0,2,0,1,1
6.5,12414,115,39,7,1,3,2,2,2,1
5.3,18819,82,83,7,4,0,1,3,1,0
6.7,9036,21,90,9,4,2,2,3,1,0
7.1,4870,38,15,3,2,0,3,1,2,0
4.5,1588,99,0,8,3,2,2,0,1,0
5.6,14180,79,67,5,4,1,1,2,2,0
5.7,15716,106,15,8,2,2,1,3,2,0
7.9,17184,62,84,2,2,0,2,1,0,1
5.1,18101,61,52,2,2,0,2,0,0,1
5.0,13045,52,57,4,0,3,2,2,1,1
4.0,7036,76,67,2,3,1,0,3,1,1
4.2,12046,71,34,9,0,3,3,2,1,1
3.3,12056,96,43,2,5,2,3,1,1,0
4.6,6865,20,34,9,1,0,0,1,0,1
9.2,18156,77,83,9,2,0,2,1,1,2
7.4,14558,16,12,6,3,0,3,3,1,0
8.6,5992,54,87,4,5,3,2,3,1,0
4.1,7904,17,60,5,3,0,2,3,1,1
2.1,9004,34,97,7,4,1,2,3,2,0
6.6,112,32,30,7,3,1,2,0,0,1
9.7,3522,89,47,4,4,2,1,2,2,0
5.0,10755,31,21,0,3,1,0,3,0,0
6.2,10123,82,36,2,2,2,0,3,1,1
2.9,19644,62,36,9,2,0,0,2,1,0
6.1,3782,90,33,3,1,1,3,2,0,1
5.8,11517,81,70,8,2,3,0,2,2,1
1.8,9772,11,93,4,5,2,1,1,0,0
3.9,1454,65,91,6,0,0,0,2,0,0
3.8,18688,20,62,3,5,0,0,0,0,0
2.8,12126,27,71,9,2,3,3,3,1,0
4.6,2103,40,61,2,1,0,2,1,2,1
7.0,13128,54,19,6,3,0,2,3,1,0
4.7,15448,27,24,5,5,1,1,3,0,0
8.3,2145,38,78,8,3,1,1,0,0,1
5.3,3379,38,72,8,0,0,1,1,0,1
6.7,380,73,90,5,3,2,3,1,2,1
7.0,19324,99,33,5,3,3,3,2,0,2
9.1,16963,53,66,9,1,2,0,2,2,1
4.6,358,58,0,5,5,3,2,0,2,0
6.9,13415,32,98,1,4,2,1,1,2,0
4.1,10209,70,98,1,5,1,3,2,0,0
9.4,19691,39,66,8,2,3,3,0,2,1
3.9,1812,98,71,3,0,0,2,1,2,0
6.8,14164,93,29,1,4,2,3,3,0,0
9.1,10302,15,84,8,3,2,2,3,2,1
3.6,14050,17,21,0,1,2,0,0,2,0
7.2,12064,95,6,3,1,3,3,2,1,0
4.0,15163,113,21,5,2,1,2,1,1,0
10.0,4455,46,25,7,4,1,3,0,2,0
2.2,18337,31,94,4,3,2,0,0,2,0
3.0,18399,63,48,0,4,0,1,3,1,0
3.8,118,43,41,8,2,0,0,1,2,0
3.8,2097,20,76,5,0,3,1,1,1,0
7.0,9559,101,57,5,5,2,1,1,2,0
9.6,10522,89,75,5,0,1,0,2,1,2
8.3,15725,53,66,6,3,2,2,2,2,1
6.5,17730,52,100,6,2,3,0,1,1,1
6.0,5087,55,2,8,1,0,3,2,2,0
4.8,9769,45,96,6,3,3,3,0,0,1
6.8,6202,25,70,7,5,0,1,3,1,0
5.6,16772,66,20,3,0,2,0,1,0,0
6.4,5924,13,80,4,1,0,2,3,0,1
4.5,2777,35,3,4,4,3,1,2,1,0
3.6,1898,119,37,3,4,3,3,3,0,0
6.1,12662,85,44,5,1,1,2,2,1,1
6.0,13911,41,51,6,2,3,3,1,1,1
4.8,18925,16,80,7,2,2,3,3,1,1
4.5,9683,30,26,0,5,3,2,3,2,0
7.1,14338,27,5,7,4,3,3,3,0,0
6.9,7185,107,17,1,4,2,0,1,2,0
9.8,13612,54,80,5,1,2,2,1,2,1
8.8,16368,52,58,2,4,1,2,0,1,0
3.6,10279,74,93,2,5,2,0,1,1,0
5.6,18857,84,62,5,2,2,1,0,2,1
3.3,16182,119,32,3,4,2,1,2,1,0
2.3,1913,113,54,5,1,0,3,1,0,0
10.0,12649,99,25,7,1,1,3,3,2,0
9.0,16729,64,51,1,4,2,3,2,2,0
4.7,13232,118,19,1,0,2,3,0,1,0
8.5,12779,28,15,8,3,3,0,1,2,0
8.8,17981,112,15,8,0,0,1,2,2,0
2.2,5040,18,53,6,3,0,0,0,2,0
7.7,15480,10,25,8,1,1,3,3,2,0
5.0,6683,85,15,8,2,0,1,2,2,0
6.8,1465,61,21,7,0,2,3,0,1,0
10.0,18760,56,91,9,1,2,0,1,1,1
9.2,15428,45,94,8,0,3,2,3,0,1
5.7,10886,54,51,5,0,3,1,3,0,1
8.8,10836,89,80,2,1,2,3,1,2,2
2.2,14034,109,84,4,3,1,1,2,0,0
7.0,8272,79,1,6,5,0,1,0,0,0
7.1,14282,60,68,9,1,3,1,3,2,1
7.4,4985,57,42,1,0,3,1,2,1,1
5.0,606,56,16,6,5,2,3,1,1,0
6.8,11143,17,53,4,1,1,2,3,2,1
7.7,5665,60,86,0,0,1,1,3,1,1
1.4,3303,87,14,6,4,3,0,1,2,0
5.4,12561,99,81,3,3,2,0,2,2,1
4.2,4195,19,80,2,0,1,0,0,2,1
7.3,10534,84,64,4,0,1,3,0,2,2
8.8,8916,97,75,5,5,1,1,2,2,0
4.8,2947,78,27,8,2,1,0,1,1,0
3.8,8091,72,16,6,0,0,1,1,0,0
6.2,17635,89,93,3,1,0,2,1,0,1
3.7,12279,112,77,4,3,3,3,0,1,0
5.5,10992,91,88,2,1,0,3,2,2,1
5.3,90,77,8,5,4,0,3,1,2,0
7.2,19080,33,83,5,0,2,1,1,1,1
6.6,2609,66,72,8,3,3,0,0,0,1
6.3,6811,66,21,4,5,2,2,1,0,0
9.3,16082,103,54,2,2,3,0,0,2,2
6.5,10168,21,91,1,2,1,2,3,1,1
5.2,5093,53,84,6,2,0,2,3,0,1
5.4,17925,92,22,3,4,1,0,2,0,0
4.5,15486,106,7,7,0,2,0,1,2,0
4.0,7719,32,69,1,3,1,2,1,0,1
3.2,1493,85,66,9,0,3,3,3,2,0
8.3,10234,47,77,2,2,2,3,3,2,1
4.6,6064,14,13,6,3,0,1,1,2,0
6.6,16236,16,79,8,3,2,1,3,2,1
5.4,1879,11,8,6,5,3,2,0,1,0
5.9,692,20,84,7,1,0,2,2,1,1
8.3,19450,110,0,6,3,3,1,0,2,0
6.4,13496,33,98,3,1,0,3,1,0,1
4.2,9712,51,0,3,3,3,2,0,1,0
4.9,14,81,37,1,4,0,2,0,2,0
7.7,11429,106,82,9,0,2,0,1,2,2
7.0,261,59,19,9,2,0,2,2,0,0
7.8,3705,14,13,1,1,3,0,2,0,0
5.5,513,102,63,9,1,3,0,0,0,1
3.2,16303,23,27,3,3,1,0,0,0,0
7.0,11108,114,11,8,5,2,0,2,1,0
6.5,4627,86,98,9,0,0,0,3,2,1
6.6,1230,60,4,1,5,2,2,2,1,0
3.2,111,54,92,6,2,0,0,3,0,0
4.7,16841,69,25,6,1,0,1,1,2,0
4.1,14559,113,22,8,4,3,2,1,0,0
6.8,7988,75,50,7,0,2,0,0,2,1
6.9,1120,72,39,0,1,2,0,3,0,1
5.9,13465,74,39,1,5,3,1,0,2,0
7.9,9705,78,65,8,4,2,0,3,0,0
9.0,18543,115,18,0,0,2,1,0,0,0
6.7,13060,45,35,9,3,2,0,3,1,1
7.3,443,55,50,4,4,2,3,3,0,0
4.9,15797,97,51,4,2,1,3,2,0,1
4.5,15553,57,14,2,0,1,1,2,1,0
8.0,8255,90,63,4,2,2,1,0,1,1
4.3,16017,54,26,8,4,1,2,2,0,0
7.4,8864,33,48,5,2,3,0,0,2,1
9.4,6793,11,86,7,2,2,0,3,1,1
7.3,17392,106,24,7,0,1,1,0,1,0
5.8,1702,68,75,9,4,0,2,3,0,0
3.3,1533,116,14,3,4,0,3,3,0,0
6.3,12328,48,98,5,2,1,3,1,1,1
8.0,18602,48,30,7,3,2,2,0,0,1
5.6,3192,41,45,6,2,1,1,3,1,1
8.0,9803,113,47,4,4,1,0,0,2,0
6.7,5464,22,56,6,0,2,3,0,0,1
6.6,2177,57,87,4,4,1,3,2,1,0
5.4,17781,27,89,4,4,3,3,2,0,0
3.1,7746,72,72,5,3,3,2,2,1,0
5.1,444,72,44,9,4,2,0,3,2,0
5.1,10034,11,40,5,3,0,2,1,2,1
7.2,18188,32,27,8,0,3,2,2,0,0
6.0,488,101,6,3,1,1,2,2,0,0
8.2,14587,80,59,4,5,0,1,0,0,0
6.6,13973,113,41,5,0,1,0,0,2,1
5.0,17744,93,29,1,3,0,1,3,1,0
4.4,14361,86,41,5,4,1,2,0,2,0
4.8,2105,20,27,6,1,1,2,2,2,0
6.3,13347,49,55,8,4,0,0,3,1,0
5.3,9452,66,21,7,5,1,1,3,0,0
3.8,14838,36,2,4,0,1,1,2,2,0
8.0,18243,42,13,8,2,2,2,2,1,0
6.3,5794,26,89,9,2,0,3,2,1,1
6.5,16908,116,60,7,4,0,0,3,2,0
4.4,16620,63,30,2,4,3,1,2,2,0
3.9,2903,67,36,8,0,2,2,0,1,0
5.7,16706,28,30,7,3,0,3,1,2,1
1.9,18596,94,54,1,3,2,2,1,2,0
7.6,3408,42,13,0,2,0,2,1,1,0
4.6,12935,86,16,4,4,0,1,3,0,0
5.5,3917,64,83,2,1,2,1,1,0,1
6.9,1448,63,79,2,3,3,0,0,2,1
5.6,7527,81,6,2,5,1,2,2,1,0
3.7,12216,70,85,3,1,0,0,0,0,0
9.0,10253,108,24,8,1,2,3,3,1,0
2.9,8142,66,33,6,3,3,0,2,1,0
1.5,14492,44,60,9,3,1,0,0,1,0
7.7,2861,111,7,3,4,2,0,0,2,0
3.1,6291,28,87,5,1,1,0,0,0,0
8.5,19109,61,4,2,4,2,0,1,2,0
6.8,19857,75,13,3,3,2,2,0,0,0
6.6,4442,12,53,7,5,0,2,3,2,0
4.9,14597,75,18,6,1,0,2,1,0,0
4.3,6196,17,56,2,5,1,2,0,0,0
5.2,16222,56,80,3,0,2,2,1,2,1
4.2,13254,16,55,2,3,1,1,0,2,1
8.4,3154,31,96,6,4,1,0,1,1,0
4.5,19483,33,24,3,0,3,3,3,2,0
7.0,150,39,31,3,5,2,2,0,0,0
8.0,2569,84,11,6,1,1,3,0,1,0
4.2,15611,80,43,2,5,3,2,2,0,0
6.8,10022,34,12,7,0,1,3,2,0,0
4.2,7131,50,11,3,2,0,2,1,0,0
5.7,10784,88,84,7,3,2,0,0,1,1
5.1,14023,74,15,3,2,2,3,1,2,0
4.6,738,27,93,3,4,2,2,2,1,0
6.3,1685,92,32,2,5,0,1,3,1,0
3.6,9250,80,37,4,5,0,2,3,2,0
7.9,16939,87,38,1,5,3,2,0,0,0
3.8,15673,106,52,9,4,2,3,1,0,0
3.5,18276,55,40,0,2,2,3,2,1,0
5.5,7984,69,96,3,3,0,2,2,1,1
5.3,3115,81,24,9,0,0,2,2,1,0
6.7,18559,106,88,6,2,0,0,3,1,1
6.2,4536,115,25,1,4,1,2,2,2,0
2.7,6889,77,48,0,0,0,0,3,0,0
8.0,13379,31,31,9,0,3,2,2,0,1
5.4,14344,20,30,3,1,2,2,3,0,1
6.5,13184,27,6,0,0,0,1,0,1,0
10.0,9083,12,78,2,2,3,0,2,0,1
8.6,5515,76,35,5,5,2,1,0,2,0
6.4,10883,70,98,9,0,3,2,2,1,1
3.3,1987,47,69,1,1,3,0,1,1,0
3.3,14280,105,34,3,4,0,0,3,1,0
8.3,1805,86,32,5,2,3,2,3,1,1
5.2,7225,62,49,4,2,1,2,2,0,1
5.7,6618,118,38,7,4,0,3,2,2,0
3.7,3346,29,29,8,3,3,0,1,0,0
6.9,7830,52,33,0,1,2,2,1,2,1
8.3,14135,115,17,3,1,0,2,0,1,0
9.0,15693,28,44,0,4,3,2,2,2,0
5.1,4550,73,47,3,0,1,2,1,0,1
7.3,9280,24,98,1,0,1,1,0,0,1
5.8,3283,34,85,1,3,3,0,1,0,1
7.8,10666,103,50,8,0,0,1,3,0,2
6.0,2266,70,21,6,3,2,3,1,1,0
4.4,18088,90,41,4,2,0,3,2,1,1
8.6,8734,63,79,4,2,2,1,2,0,1
6.2,6633,15,74,8,5,0,3,1,1,0
5.3,11165,110,41,5,2,3,0,0,0,1
6.4,15198,107,78,5,1,2,3,1,1,1
4.5,19178,114,1,7,3,2,3,1,0,0
6.8,15606,116,6,7,2,1,3,1,0,0
5.6,19366,85,24,7,1,2,2,2,2,0
4.4,2221,103,68,3,1,0,3,0,2,1
10.0,3375,77,81,7,0,3,3,2,2,1
4.0,3746,51,94,3,4,3,2,0,0,0
6.7,6097,81,91,4,3,1,2,0,1,1
6.1,17237,68,16,3,3,0,3,2,0,0
3.9,18639,30,81,6,5,0,1,3,1,0
5.3,11315,113,11,2,3,3,1,1,0,0
3.3,5550,108,91,8,4,3,1,1,1,0
10.0,6763,44,38,1,1,1,3,2,0,1
5.5,8972,50,27,7,3,2,3,0,0,0
5.6,7021,83,87,3,1,3,1,2,2,1
9.9,18080,117,16,2,1,1,1,2,0,0
4.4,11857,114,52,0,1,1,0,3,2,1
8.6,7452,11,58,1,4,1,3,0,2,0
7.2,9686,28,95,2,3,1,0,2,1,1
2.0,7223,25,21,8,1,1,1,1,1,0
5.3,293,106,60,3,2,2,3,2,0,1
6.9,16235,34,64,1,3,2,3,2,0,1
6.1,18100,101,5,6,1,0,3,1,2,0
6.1,10963,72,7,7,5,2,2,3,0,0
4.8,15814,92,77,5,2,3,0,3,1,1
4.6,18046,28,55,9,4,2,3,0,2,0
5.4,15481,14,86,1,3,0,2,1,1,1
9.9,1452,102,100,7,0,2,1,2,2,1
4.2,8625,70,52,2,3,3,0,3,0,1
5.0,818,12,92,4,0,2,1,3,0,1
6.1,4226,119,9,8,1,1,0,3,2,0
3.1,6661,60,54,7,4,3,1,3,0,0
6.9,18768,18,47,8,2,1,0,1,0,1
3.4,15139,64,30,2,1,0,0,1,1,0
3.8,16815,26,90,2,3,0,3,3,0,0
3.7,11618,116,55,3,0,1,3,1,1,0
2.7,15263,57,58,1,5,3,0,2,0,0
8.5,11110,98,5,7,4,3,1,2,2,0
7.0,4790,61,12,8,2,2,2,2,1,0
7.8,6380,84,26,7,4,0,2,2,1,0
7.7,1041,109,11,6,2,3,3,0,1,0
5.7,5942,90,44,8,5,1,1,2,0,0
5.9,14247,56,24,5,3,0,1,2,0,0
8.0,15277,110,99,2,5,0,0,0,1,0
9.3,8149,98,10,2,4,0,0,0,0,0
3.5,16202,80,51,0,1,1,3,2,1,0
10.0,16464,101,55,4,0,2,2,1,0,2
3.4,3478,27,48,9,2,1,0,3,0,0
5.1,14593,48,23,0,0,1,1,2,2,0
6.1,8223,51,99,0,4,0,2,2,0,0
6.3,14902,111,85,5,3,2,0,3,0,1
9.9,4175,38,35,4,3,3,1,2,0,1
8.0,18701,14,57,4,1,1,1,2,2,1
6.8,303,22,15,4,4,3,0,0,0,0
8.1,19813,26,32,0,5,2,2,1,1,0
6.7,13717,87,91,7,3,0,0,0,0,1
4.6,2665,57,84,9,4,0,0,2,2,0
7.0,9110,36,76,0,0,0,0,2,1,1
6.1,6933,28,7,4,2,3,3,2,1,0
4.3,11410,26,84,4,2,1,0,0,1,1
8.5,19264,16,95,2,1,3,2,1,0,1
5.9,8226,47,8,2,1,2,3,2,0,0
3.8,465,79,41,1,3,0,3,1,2,0
4.1,18594,57,76,7,0,3,2,2,0,1
7.1,4814,53,54,2,5,1,2,0,1,0
8.1,15520,105,52,2,3,0,0,2,0,2
7.0,15940,71,0,9,3,1,1,0,2,0
7.0,16581,101,47,8,4,0,3,3,0,0
4.4,13989,47,15,5,0,1,3,2,0,0
6.2,15202,36,10,5,1,3,0,2,1,0
5.3,8784,78,18,5,3,2,3,0,0,0
