current_time,fridge_item_count,last_meal_hour,stress_level,snack_type_preference,screen_time_today,snack_choice
3.57,16,3.5,0,2,3.2,2
23.32,8,5.1,2,0,9.2,1
3.58,15,6.6,1,1,4.8,1
2.41,9,6.3,2,0,13.6,1
22.11,13,6.5,0,3,12.5,1
23.44,14,6.1,3,3,11.1,1
0.47,16,5,3,1,13.3,2
1.49,19,7.5,1,0,9.4,1
2.2,2,5.1,1,1,1.8,1
23.26,6,6.4,2,3,6.9,2
3.01,5,3.4,1,3,7.5,1
3.07,7,2.4,2,2,2,1
1.8,7,3.7,3,1,5.2,1
3.52,18,5.9,1,1,6.7,1
2.87,19,5.7,1,1,10.5,1
23.33,7,2.2,0,1,5.3,2
2.78,8,2,1,0,5,2
3.71,4,3,0,2,6.2,1
22.82,13,1,1,2,9.2,2
3.86,19,5.2,2,0,1.8,1
22.15,9,7.4,3,2,12.2,2
1.13,19,2.2,0,3,6.4,1
2.64,11,2.4,2,1,10.9,2
2.73,18,5.6,2,2,9,1
2.4,3,4.1,1,0,6.2,1
1.17,7,6.1,3,1,5.1,1
1.9,7,2.6,2,0,4.8,2
2.19,19,1.9,1,2,4.6,2
0.96,2,7.7,2,0,13.5,2
1.57,5,7.6,2,3,6.1,2
3.07,17,6.9,0,3,8.2,2
23.87,17,6.4,3,0,14,1
1.13,4,3.5,1,3,10.2,1
22.05,2,1.8,1,0,10.6,1
2.12,13,4.3,1,2,5.8,2
23.17,18,2.6,0,3,9.7,2
0.88,8,2.7,3,2,3,1
23.26,0,6,3,0,14.7,1
22.14,5,2.1,2,2,8.5,2
0.89,17,6.5,3,2,12.8,1
0.54,4,5.2,0,2,14.6,2
0.55,15,3.2,1,1,6.6,2
23.25,10,1.8,2,2,4.9,2
3.67,17,3.7,3,3,1.2,1
22.02,12,6.8,1,2,6.3,2
3.34,12,4.8,1,2,15,1
2.41,12,8,3,2,12.5,1
23.03,10,5.6,1,1,8.7,1
0.83,12,5.1,2,0,3.9,1
3.92,8,1.8,0,0,14.7,1
1.86,0,3.6,1,1,4.9,1
22.76,5,6,0,1,10.3,1
0.74,1,5.6,0,3,4.9,2
0.8,11,6.4,1,1,12,1
2.81,13,7.1,2,3,8.6,1
3.49,17,7,0,2,5.3,1
22.49,11,1.8,0,0,10.3,2
23.88,18,3.1,3,3,2.3,1
23.79,15,7.5,2,1,9.8,1
3.97,19,4.3,2,1,8.2,1
1.35,13,5.1,1,0,7.5,2
3.27,18,7.5,3,0,6.3,2
0.55,16,4,3,3,14.6,2
2.33,9,7.5,3,2,14.4,1
23.72,3,3.5,1,1,5.7,1
3.46,15,3.8,2,0,3.4,2
0.73,0,6,1,3,7.5,2
2.81,1,8,1,2,12.8,1
23.53,12,3.5,2,2,15,2
2.15,9,2.7,3,1,4.6,1
0.43,17,4.7,0,3,5.7,2
22.19,0,3.7,1,2,3,2
0.47,5,6.6,2,3,9.6,1
1.29,3,5.6,0,0,12.7,1
22.91,12,6.1,0,3,7.9,2
23.1,8,3.8,1,3,4.6,1
0.78,15,4.6,1,2,3.3,2
0.05,5,2.2,1,0,10,1
0.64,1,2.6,1,0,5.7,2
0.76,1,5.1,1,1,6.1,2
22.84,12,4.2,1,0,5,1
23.09,9,5.5,2,2,13.2,1
3.08,17,7.2,1,3,6.4,1
22.97,3,6.2,2,3,14.4,2
1.99,19,6.8,2,0,9.4,2
0.51,13,7.1,3,0,8.4,1
3.8,4,5.3,0,0,11.1,2
22.4,11,7.7,3,0,3.2,1
2.97,6,6.7,3,2,5.6,2
0.94,9,4.8,0,2,5.4,2
22.03,0,1.6,2,0,10.1,1
23.58,6,6,1,0,3,1
0.44,2,5.9,1,2,5.1,1
23.88,11,3.3,3,2,4.5,1
0.17,18,3.4,0,0,4.6,1
3.49,19,5.9,2,3,10.4,1
0.16,1,6.1,0,0,5.5,1
0.51,4,5.3,0,0,8.4,1
2.56,6,2.6,2,3,8.5,1
2.76,17,6.8,3,3,1.1,1
22.5,4,7.7,3,3,7.9,1
2.22,2,3.2,0,0,2.2,1
0.89,13,7.5,1,3,9.1,2
22.8,4,3.1,3,3,8.5,1
23.59,4,2.3,0,2,5.4,1
22.27,14,3.9,1,1,11.2,1
0.16,12,4,1,1,1.1,1
23.53,10,7,2,2,8.5,1
0.29,16,5.2,0,1,13.1,1
1.48,11,1.3,1,2,4.3,1
2.39,1,3.5,1,3,2.6,2
1.63,18,1.2,2,1,13,1
2.06,13,1.5,2,2,4.4,1
3.19,7,5.6,2,3,14.7,1
3.23,8,2.4,2,1,13.5,2
3.16,16,4.8,2,0,12.2,2
22.92,11,3.7,0,1,8,1
23.5,17,1.6,0,2,14.2,1
1.01,4,7.4,2,3,8,1
0.15,18,3.5,3,2,9.7,2
22.79,5,7.4,0,1,2.8,2
23.72,18,3.9,2,3,4,1
3.84,18,7.5,3,1,12.4,1
0.08,4,4.8,1,0,8.8,2
0.51,14,4.6,0,2,6.1,1
22.04,10,3.7,3,3,4.3,2
2.31,9,7,3,2,8.8,1
0.48,11,5.4,3,3,6.1,1
22.62,6,1.3,3,1,5.8,2
3.8,6,6.8,1,0,1.5,2
2.66,15,4,0,3,3.4,2
2.35,1,6,1,1,13.3,1
3.74,15,4.1,0,2,8,1
0.44,11,5.3,3,2,8.5,1
2.3,17,7.6,2,2,10.2,2
23.24,5,4.8,0,1,8.9,2
2.18,4,1.5,2,2,11.8,1
22.08,16,6.3,3,2,12.6,1
22.76,11,3.4,0,0,7.6,1
0.55,7,5.7,3,0,8.5,2
22.07,6,2.1,2,0,7.7,2
0.77,9,5,2,1,14,2
1.13,9,3.4,0,3,10.6,1
1.72,0,3.2,3,3,9.1,1
22.6,16,3.4,1,3,7.1,2
23.08,0,6.3,3,2,8.2,1
1.67,3,6.2,3,1,3.8,1
1.94,13,3.2,2,0,11.7,1
22.16,8,2.3,1,0,3.7,1
1.24,7,2.2,3,3,3.4,1
2.7,3,4.2,2,2,2.5,2
22.41,14,5.3,0,1,10.4,1
0.47,18,3.5,1,0,11.9,1
23.96,6,1.3,0,1,4.1,2
3.47,9,4.2,0,0,4.9,1
23.11,16,5.6,1,2,13,1
23.91,11,5,2,0,12.3,1
3.38,19,3.2,3,1,1.1,2
23.98,0,4.5,2,0,7.7,1
1.18,12,1.9,0,0,9.4,2
22.2,19,3.7,1,3,2.8,2
3.9,19,2.3,2,1,2,1
2.94,17,6.8,0,1,2.7,1
1.8,7,3.8,2,3,5.4,1
22.36,8,4.3,0,2,6.9,1
22.45,13,2.7,1,2,9.1,2
1.26,4,6,1,1,6,1
23.71,3,5.7,0,1,11.9,1
1.73,3,2.4,3,0,3.4,1
1.58,4,1.7,1,0,13.1,1
3.02,13,1.8,1,3,7.5,1
23.69,17,4.3,0,0,5.4,1
1.46,19,7.8,1,2,11.8,1
2.66,19,6.9,0,3,14.4,2
0.94,12,4.3,3,0,13.9,1
2.98,0,5.7,1,1,15,2
22.79,11,4,3,2,9.9,2
2.4,7,7.9,2,0,14.7,1
3.65,14,3.7,0,2,13.8,1
23.99,8,7.8,2,0,1.5,1
0.19,1,6.6,1,3,12.8,1
22.5,12,3.8,2,0,14.9,2
1.84,8,6.9,0,2,11.5,1
1.31,5,5.3,3,0,9,2
22.24,14,5.8,2,3,2.5,1
2.51,3,2.1,0,1,8.4,2
2.97,10,6.7,3,3,5.1,1
3.43,14,3.4,2,2,9.2,2
1.27,10,2.3,0,1,4.3,1
0.71,5,6.7,2,1,13.5,1
3.25,15,6.9,3,2,8.1,1
0.39,3,7,0,0,12.3,1
1.93,19,7.2,3,0,2.9,1
1.69,9,6.8,0,0,11.8,1
0.23,9,2.9,1,0,13,1
22.52,14,5.2,3,1,6.3,1
22.13,0,4.1,1,3,6.4,1
0.57,11,3.9,1,1,6.6,2
0.88,19,5.5,0,3,13.2,1
2.93,19,6.2,1,1,14.7,2
0.48,4,5.7,0,3,11.4,1
23.68,12,3.6,3,3,14.7,2
0.77,18,7.5,0,2,13.4,1
23.43,4,2.7,0,3,1.7,1
22.55,11,1.4,2,3,9.5,1
22.68,17,1.5,3,1,1.9,2
23.91,17,1.3,3,3,1.2,1
22.08,11,7.7,1,0,9.5,1
23.32,18,2.9,3,1,11.6,1
2.72,16,5.4,3,2,7.6,2
23.41,6,6.1,3,1,11.7,2
22.66,8,7.5,3,3,9.5,1
3.68,5,5.5,0,1,1.9,1
1.73,19,2.2,1,1,6.4,1
22.36,7,3.4,1,3,7.9,1
22.37,17,1.3,0,1,5.5,2
1.67,17,2.6,0,3,12.7,1
1.24,19,2.6,2,1,2,2
22.41,0,2.9,1,2,14.3,2
23.34,8,7.3,2,2,4.7,2
3.56,19,5.1,1,2,2.7,2
1.43,17,5.9,0,0,9.6,1
0.64,7,5.5,2,0,3.4,2
23.5,8,1.4,2,1,9.3,1
22.8,5,4.6,0,0,11.2,1
0.41,5,5.5,0,2,11.2,2
3.52,1,7,1,2,12.7,2
22.29,4,7.4,3,1,7.3,1
3.94,6,2.5,2,3,9.7,2
23.24,14,2.3,2,2,1.3,2
0.45,7,4.3,3,2,10.2,2
22.27,4,3.9,3,2,2.7,1
1.5,19,6.3,3,0,10.1,1
0.9,7,3.6,2,2,12.7,1
1.99,6,7.8,3,1,13.3,2
1.25,1,5.5,1,2,7.5,1
0.39,5,2.6,2,1,6.3,1
2.42,11,3.6,1,0,4.9,2
22.15,19,5.6,3,1,6.5,2
1.24,9,5.3,1,1,9,1
22.68,13,6.1,2,3,9.3,1
0.61,8,4,2,3,8.7,2
2.74,16,6.3,2,3,1.7,1
22.85,6,3.9,1,3,13.2,2
3.61,19,2,0,0,14.8,1
3.32,1,1.8,1,0,13.7,1
0.49,9,7.7,1,3,4.8,1
22.04,2,1.4,2,0,7.5,2
2.73,17,5.8,1,3,6.7,2
3.28,4,7.7,1,3,4.7,2
23.05,3,4,1,0,11.3,1
3.49,12,6.1,0,1,1.9,2
3.48,2,4.3,0,2,11.5,1
0.82,5,7.5,0,2,8.3,1
2.78,6,3.9,0,0,14.4,1
0.67,6,2.1,1,3,7.8,1
1.38,1,3.5,3,1,8.6,2
23.92,8,7.4,2,3,1.5,1
22.96,2,5.1,0,3,12.5,1
2.47,15,2.9,0,0,5.6,2
22.01,14,4.2,0,1,2.1,1
1.47,16,4.9,0,1,1.9,1
3.18,2,1.2,2,0,3.7,2
23.33,16,6.2,1,2,2.9,1
23.99,5,1.8,2,2,12.7,1
1.52,14,7.6,2,0,1.9,1
23.48,11,4.8,3,2,7.3,2
3.08,0,1.3,0,0,2.6,2
0.2,9,5.1,2,1,7.1,2
1.48,5,3.2,1,2,7.5,1
23.35,9,7.5,0,3,14,2
22.25,0,3.9,2,2,9.9,1
23.04,12,3.6,1,1,4.7,1
22.28,1,7.3,2,0,9.3,1
0.81,17,4.3,3,3,12.7,2
1.51,17,6.4,2,0,11.8,2
22.27,16,5,1,0,1.7,2
22.54,1,5.1,3,2,3.2,1
0.91,7,1.1,1,0,5.8,1
2.79,5,2.8,3,3,7,2
1.76,14,4.2,1,0,11.8,1
22.63,12,2.8,2,0,11.2,1
3.32,19,4.6,0,1,9.4,1
3.5,19,7.4,2,1,9.9,1
23.95,7,5.8,3,1,10.7,1
1.69,15,7.7,2,3,6.8,2
0.95,15,5,3,2,4.7,1
3.64,3,4.2,0,1,5.5,2
1.05,1,6,2,2,8.5,1
3.75,2,7.5,1,1,4.7,1
23.19,2,1.8,1,2,12.3,2
0.07,5,7.4,0,2,11.3,2
2.68,16,3.1,1,2,9,1
2.69,0,7.7,1,3,14.5,1
2.39,11,7,0,3,14.4,1
3.15,18,5.2,0,2,7.9,2
2.21,2,1.2,1,3,9,2
1.81,17,3.5,3,3,5.9,2
0.75,19,3.5,2,2,6,1
0.8,4,2.6,1,0,5.5,2
0.43,10,6.1,2,3,6.8,2
1.72,18,7.6,2,3,13.7,1
0.44,6,4.6,3,3,1.5,1
22.88,9,7.6,3,0,13.6,2
22.64,9,4.7,3,0,1.9,2
3.54,4,4.9,0,1,4.3,2
22.15,3,1.9,1,3,9.5,1
22.63,17,4.5,2,2,3.5,1
0.67,2,7.2,2,3,14,2
23.57,16,5.4,0,2,7.8,2
0.43,18,5.6,1,0,12.5,1
22.7,11,2.8,3,1,5.8,1
22.78,3,3.2,2,3,2.7,2
2.8,18,1.6,1,0,6.2,1
2.55,6,7.3,1,0,2.2,1
22.62,8,6.7,1,0,7.7,1
2,12,7.9,1,1,1.4,1
1.65,9,5.5,3,1,7.7,1
2.27,10,7.1,3,3,14.3,2
0.84,2,4,3,2,2.9,2
23.62,1,2.9,0,3,3.9,2
1.98,12,1.1,0,2,10.7,1
0.22,14,2.1,0,3,14.8,2
23.31,10,4.7,0,1,12.7,2
0.45,19,7.5,2,3,7.3,1
2.57,18,2.2,1,2,1.6,1
0.85,15,1,1,3,7,1
23.8,15,6.8,0,2,9.5,1
2.98,5,7.1,1,0,13.7,1
3.28,13,1.6,3,1,13.9,2
0.6,6,6.7,0,3,13.9,2
0.24,0,5.9,2,0,3.6,1
1.67,0,4,1,2,5.4,2
22.35,15,6.3,3,2,14.2,1
2.14,11,1.7,0,1,6.4,1
2.69,0,7.4,0,2,1.1,1
0.38,0,4.2,3,0,7.9,2
23.05,18,1,0,2,10.7,1
22.17,5,7.7,1,3,10.8,1
1.82,12,4.1,0,0,2.9,1
23.61,19,3.7,1,2,5.5,1
0.78,15,4.9,3,3,14.4,1
0.31,0,8,2,3,12.6,1
23.05,10,1.6,1,2,10,2
1.05,1,6.6,0,2,13.5,1
0.75,4,3.3,3,3,9.3,1
1.74,4,2.2,1,3,7.6,1
23.51,5,6.5,2,0,10.7,2
23.29,11,8,2,2,5.1,1
2.88,0,6.5,2,1,8.1,2
2.21,4,5.7,1,1,1.6,1
2.63,0,6.6,3,0,9.8,2
22.74,17,2.2,3,3,3.8,1
23.34,5,4.7,1,0,12.7,1
1.45,6,3.1,3,1,13.6,2
3.13,1,5.6,0,3,2.9,1
3.34,0,1.9,1,1,7.5,1
2.98,5,6.3,1,0,11.6,1
22.26,15,4.4,0,2,6.1,2
2.92,9,5.3,1,3,9.4,2
3.39,14,4.6,0,2,5,1
22.34,13,2.2,1,3,9.3,1
0.49,10,5.6,0,0,12.9,1
1.21,4,5.5,0,2,7.3,1
23.39,18,7,1,0,13.4,1
1.09,13,3.5,1,2,9.5,1
3.31,0,3.1,1,0,11.6,1
3.19,14,4.9,3,3,10.5,1
3.63,8,2.7,3,2,3.3,1
0.9,0,3.3,3,1,4.8,1
0.46,6,2.4,0,2,14.3,1
1.99,0,6.5,3,3,9.4,2
0.5,12,6.8,1,1,14.4,1
22.25,8,4.9,1,3,14.9,1
2.31,6,6,0,3,5.9,2
23.68,10,6.2,0,3,5.8,1
22.29,10,6.7,1,2,2.8,2
22.12,5,5.8,1,3,4.5,1
3.58,12,7,3,3,5,1
23.51,2,7.2,0,3,3.2,1
0.68,10,5.8,2,0,12,1
3.69,1,7.9,1,2,13.3,1
0.8,17,5.8,2,1,2,2
22.47,8,4.1,1,0,4.6,2
1.31,18,6,1,1,2.3,1
22.53,6,6,3,0,10.5,1
22.57,13,3.6,3,0,13.5,1
3.1,15,7.4,0,0,2.6,1
23.73,19,2.5,2,3,5.1,1
2.07,13,6.6,3,2,9,1
1.05,14,6.7,3,1,7.3,1
23.33,14,7.8,0,2,14.2,1
1.1,10,5.8,2,0,10.7,2
22.41,13,2.3,1,1,8.7,1
0.08,3,7.2,1,3,13.7,1
1.13,2,2.2,3,2,13.2,1
23.37,3,4.9,2,0,4.3,1
1.95,17,2.1,3,1,5.5,1
22.31,13,7,3,2,10.2,1
0.9,1,2.4,0,1,1.9,2
2.28,19,5,1,3,12.5,1
0.58,2,2.6,2,3,1.7,1
3.24,4,4.8,3,3,5.5,1
1.79,16,4.7,0,0,7,1
3.74,3,3.5,2,3,2.9,2
23.7,17,2.1,3,3,8.4,1
3.62,19,5,1,3,10.9,1
1.63,15,6.4,3,1,8.8,1
2.46,11,2.2,3,0,4,2
3.4,0,7.4,1,0,9.1,1
1.3,3,3,0,0,12,1
3.16,17,6.9,3,3,11.8,1
1.24,13,6.6,2,3,6.5,1
1.59,16,1.1,1,0,12.5,1
0.67,14,3.3,2,3,8.4,1
22.87,14,5.9,1,0,6.1,1
1.32,16,5.1,2,0,5.1,1
3.85,1,4.7,3,2,10.3,2
2.72,7,2.9,1,3,4,1
2.48,9,7.8,2,3,14.2,1
1.85,3,4.8,3,3,5,2
0.08,17,4.7,1,0,4.5,2
23.02,7,4.3,0,1,12.2,1
23.35,2,3.5,2,1,4.5,1
22.04,15,4.8,0,3,4,2
2.03,16,2.1,3,1,13,1
2.86,17,5,3,0,7.3,1
23.61,19,1.5,0,1,9.5,2
22.55,0,2.6,3,0,14.5,2
0.01,3,2.8,3,1,9.2,1
23.75,5,7.3,1,0,1.9,1
0.7,10,2.1,0,0,9.6,2
23.58,3,3.6,0,3,2.5,2
0.03,11,7.7,2,1,13.1,1
3.44,6,3.2,2,3,7.6,1
0.01,3,7.3,3,3,10.1,2
2.71,19,7.5,2,0,2.5,2
1.75,19,1.5,1,0,1.8,1
0.02,10,7.1,0,0,13.8,1
2.9,4,4.6,0,1,4.3,2
1.56,11,7.3,0,2,13.5,1
22.05,8,1.5,2,1,9,2
22.41,9,1.4,2,1,9.2,2
2.51,3,3.9,3,1,7.6,1
0.67,14,6.8,0,2,14,1
0.43,6,1.5,1,2,4,1
22.87,7,4.4,3,2,1,1
22.94,14,5.7,0,2,10,1
2.78,6,4.3,2,2,1.6,2
2.97,5,2.1,2,2,9.1,1
1.35,11,3.2,0,3,14.6,2
23.77,11,3,1,3,15,1
3.59,14,1.3,3,1,14.4,1
1.74,1,2.7,1,1,1.3,2
2.77,15,6.3,3,3,13.6,1
22.02,4,5,3,0,9.6,1
0.7,5,5,2,3,10.2,2
3.22,17,2.7,1,0,9.4,1
0.03,8,3.3,3,0,10.7,1
2.35,9,5.6,2,3,10.8,1
1.94,3,2.7,0,0,3.7,1
22.91,14,7.3,0,1,2.2,1
2.64,15,6.3,0,2,1.2,2
22.67,14,1.2,3,1,13.7,1
2.36,8,5.9,3,3,7.7,2
3.94,19,1.4,0,3,14.4,1
3.74,12,1.1,3,2,4.9,2
2.79,4,6.1,1,0,1,1
1.2,4,4,0,2,6.2,2
2.04,0,4.8,0,2,13.7,1
2.36,6,3.9,3,3,9.3,1
22.05,5,3.8,2,0,7.3,2
22.61,18,3,1,1,3.5,1
1.58,7,7.7,0,0,1.6,2
22.04,13,1.4,3,1,7.2,2
3.44,5,5.5,0,2,11.7,1
0.93,8,4.2,2,0,7.1,1
23.54,7,4.7,1,0,10.1,1
0.36,8,1.9,0,1,14.8,1
3.1,7,1.8,2,0,4.6,2
3.55,11,1.6,2,3,3.9,1
22.7,1,2,2,0,11.2,1
2.66,16,6.9,0,1,4.9,1
1.46,8,1.6,2,3,7.1,2
1.51,9,2.7,0,0,2,2
2.67,12,6.2,2,0,1.1,2
23.33,9,7.2,2,0,9.3,1
1.18,18,1.3,1,2,12.8,1
23.91,2,6.7,2,2,11.6,1
22.57,7,5.7,1,0,8.3,2
22.63,12,2.5,0,3,5.7,2
22.82,2,2.4,1,1,1,1
1.68,9,6.2,1,0,11.5,1
22.63,5,4.5,0,3,6.5,1
1.41,5,4.3,3,3,6.1,1
1.52,4,7.2,2,1,1.7,2
3.41,6,6.3,2,0,1.5,1
1.75,10,1.9,0,2,14.4,1
3.9,19,4.3,3,0,10.4,1
22.19,14,1.4,3,1,1.1,2
2.22,11,7,2,2,12.4,2
22.16,5,4.5,0,0,14.3,2
2.37,0,1.8,1,0,13.7,2
0.31,2,5.8,0,0,6,1
1.66,11,3.9,2,3,2.1,1
23.85,15,3.6,0,0,14.9,1
22.95,0,1.2,2,3,11.3,1
2.33,14,2.3,2,2,2.8,2
3.42,3,7.3,2,0,13.4,1
23.1,12,1.6,0,1,10.5,1
3.52,11,7.3,3,0,7.2,1
22.84,9,5.3,2,1,2.6,1
2.41,1,2,2,0,4,1
3.75,17,5.9,0,0,6.2,2
22.88,8,2.3,0,2,14,2
0.61,11,2.2,1,3,13.8,2
0.02,17,5.5,3,3,13.7,1
0.33,13,7.9,1,1,5.7,1
2.51,6,3.7,2,3,2,2
1.96,11,1.8,2,3,5.8,1
3.8,7,7.5,3,2,6.1,1
23.11,14,2.3,2,3,9.5,1
1.25,10,7.9,1,3,10.4,1
0.69,1,4.7,2,2,3.8,1
3.5,6,7.3,1,2,4.9,1
22.06,14,2.7,1,3,5.4,1
3.93,12,6.5,3,2,14.1,1
0.87,12,6.9,1,1,14,1
1.75,6,2.1,1,2,10.4,1
0.16,9,2.9,0,2,3.6,2
3.11,13,2.3,3,0,5.8,1
1.37,14,6.9,0,1,1.8,2
1.97,9,6.9,3,0,6.5,1
1.89,8,4.1,2,2,2.1,1
0.18,7,6.7,2,3,4.7,1
22.46,9,7.5,0,0,11.7,1
2.84,15,6.2,2,2,8.5,2
23.74,8,2,3,0,3.3,1
3.09,0,6.7,3,0,2.1,1
1.65,10,1.1,0,1,1.1,1
0.12,1,2.6,0,1,14.8,2
1.56,7,3.6,2,0,12.2,1
1.87,5,1.3,1,1,13.6,1
2.23,0,1.3,3,3,2.8,1
2.93,10,1.4,1,3,6.2,1
22.96,9,6.5,1,1,3.2,1
3.66,16,1.7,0,2,9.9,2
0.46,16,4.3,3,2,12.4,2
3.15,18,6.3,2,2,9.2,1
23.32,5,7.4,2,1,10.8,2
22.17,17,6.2,3,3,3.9,2
1.43,10,5.2,1,1,13.1,2
23.94,9,2.8,2,3,1.8,2
3.9,2,6.2,3,2,2.6,1
22.63,16,1.3,0,2,3,2
22.28,14,6.7,2,3,2,1
22.27,9,2,2,2,3.1,1
23.3,14,5.2,2,0,13.4,2
1.47,15,6.9,3,1,11.1,2
1.03,19,7.2,1,3,12.9,2
0.1,5,4.7,0,0,12.5,1
22.53,11,3.5,2,3,11.5,1
23.4,7,6.1,2,3,11.5,2
23.1,13,7.4,3,1,4.4,1
2.47,3,1.3,1,0,14.7,1
2.67,19,3.8,3,1,3.4,2
2.65,1,3.4,3,3,1.9,2
3.8,2,4.8,1,3,6.2,1
3.3,17,3.9,0,3,3.7,1
0.98,11,1.5,1,0,10.4,1
0.49,8,1.9,3,0,5.6,1
3.49,19,1,0,3,7.7,2
1.66,11,7,1,0,6.6,1
23.76,12,6.8,3,3,11.6,1
1.38,2,5.2,2,3,10.4,2
3.94,17,3.1,1,1,2.6,1
3.09,13,4.3,2,3,10.1,1
23.68,16,5.6,2,1,10.9,1
3.71,1,6.4,2,3,3.6,2
3.88,19,3.3,2,3,10.6,1
23.38,10,3.4,1,2,6.7,1
3.36,11,7.4,0,2,3.2,1
3.29,19,2.6,1,1,5.3,1
22.24,6,5.6,1,2,12.1,1
2.01,13,7.5,1,3,14.4,1
23.83,15,5.6,3,0,10.2,2
2.04,18,3.1,2,3,1.5,2
3.47,13,3.1,3,3,9.3,1
0.99,3,5.6,0,2,14.2,2
0.48,8,3.2,2,2,9.2,1
3.52,6,6.3,3,0,5.1,1
3.83,17,7.8,0,1,11.6,2
22.37,8,6.4,1,3,3.8,2
3.53,8,6.3,1,0,9.7,2
22.5,1,2.9,1,3,14.2,2
0.02,16,5.9,2,3,6.5,1
2.57,14,6.2,0,2,10.1,1
2.65,11,6.9,3,2,7.7,1
2.35,14,6.4,3,0,12,1
22.23,16,3.6,0,2,3.9,1
22.8,12,4,1,2,10.6,2
3.61,9,7.5,1,2,3.1,1
22.49,18,3.7,2,1,13.9,1
22.47,15,4.1,1,2,12.7,1
3.01,2,1.4,1,2,14.9,1
1.84,13,6.2,0,0,13.3,1
0.11,0,3.4,2,1,9.6,1
22.99,17,1.9,1,2,11.9,1
3.3,6,7.5,2,1,11.4,1
3.92,10,4.3,2,3,13.7,1
22.3,3,2.8,0,0,8.8,1
1.32,2,3.1,2,1,9,1
23.57,0,7.4,2,0,10.5,1
2.99,11,4.9,0,0,5.1,1
0.07,9,4.9,3,3,7.4,1
2.28,6,1.7,3,0,2.3,1
1.23,5,3.2,2,1,10,1
1.24,19,5.2,1,2,8.3,2
3.14,16,2,1,1,2.9,1
0.82,17,5.1,1,0,10.5,1
3.07,12,2.1,1,0,14.1,1
0.18,8,4.5,1,3,5.2,1
23.05,0,4.1,1,1,13.1,1
0.73,3,2.8,2,3,5.1,1
0.99,13,3.9,0,2,14.8,1
0.87,18,6.2,2,2,3.1,1
2.84,8,3.2,1,2,13.4,1
1.38,8,3.8,2,2,14,2
3.32,13,5.3,3,0,7.4,1
1.08,14,6.7,2,3,12,1
23.35,1,3.3,2,0,6.8,1
22.78,14,2.3,3,0,1.3,1
3.2,18,7.8,2,1,8.7,2
22.34,13,1.1,0,3,9,1
22.7,5,5.2,1,1,2.1,1
22.38,15,3.8,3,2,5.9,2
0.54,7,1,2,1,1.9,1
1.19,11,4.3,0,2,7.6,1
22.12,0,5.3,1,2,11.2,1
1.09,7,6.7,0,2,8.6,2
0.36,13,3.3,1,3,12.4,1
2.63,0,7.4,3,2,10.9,1
2.97,12,7.9,1,3,11.7,2
2.1,12,5.2,3,3,10.7,2
0.84,7,6.2,2,0,11.6,1
23.29,18,4.3,0,1,7.9,1
3.07,6,5.7,1,1,1.6,1
0.05,2,4.8,1,3,12.6,1
0.13,18,3.7,0,1,5.6,1
3.49,13,5.1,3,2,9.6,1
3.84,17,3.8,2,2,8.1,1
3.38,11,2.4,2,2,4.5,2
3.98,0,7.4,3,1,7.3,1
3.2,19,3.8,1,0,13.1,1
2.22,12,1.4,2,2,1.8,2
23.76,3,7.6,0,0,6.4,2
3.71,19,2,3,1,7.6,1
3.25,8,3,1,3,5.9,1
23.44,2,6.2,1,0,7.5,1
0.93,5,6.5,3,2,1.8,2
22.42,6,7.8,2,2,10.9,1
3.71,6,2.9,2,1,9.1,1
1.43,4,8,0,2,1,2
23.47,17,6.9,2,3,5.4,1
23.75,1,1,0,0,4.2,2
3.87,12,6.2,1,1,3.9,2
1.69,12,4.8,0,2,3.6,2
0.52,14,6.1,0,3,14.6,2
0.99,0,2.8,2,2,9.1,1
22.59,13,1.3,2,2,12.6,1
22.45,0,6.9,2,1,12.8,1
1.55,14,5.7,1,3,13.4,1
1.07,15,5.4,3,1,13.9,1
0.15,7,4.8,2,2,11.2,1
1.39,11,5.1,0,2,6,1
22.44,8,4.2,0,0,12.3,2
3.65,15,5.4,0,3,1.9,2
23.76,15,3.2,1,1,10.1,1
22.43,11,7.2,2,0,1.4,2
23.02,5,7.2,1,2,6.7,2
22.57,11,2.2,1,3,8.8,1
23.07,2,3,3,3,1.2,2
0.5,1,5.8,3,2,12,1
2.42,11,3,0,0,5.9,2
23.63,6,1.5,2,1,5,2
0.61,16,3.9,0,1,13.4,1
3.56,7,1.3,1,2,9.8,2
23.77,8,7.2,0,3,1.1,1
2.76,6,6.6,0,1,12.2,1
22.95,2,5.2,2,1,7.3,1
23.07,14,3.6,1,3,13.9,1
0.73,5,1.9,1,0,5.3,1
23.4,5,1.8,0,2,7.3,1
3.41,11,5,3,0,4.2,1
22.3,1,7.3,1,3,9.7,1
1.58,3,2,0,1,14,1
1.62,1,7.5,2,0,2.7,1
22.4,2,7.4,0,3,2.5,1
2.39,6,7.3,1,2,4,1
0.81,7,2.6,2,3,8.8,2
2.33,10,7.4,2,0,8.3,1
2.95,0,4.3,1,3,3.5,1
23.93,7,4,1,0,1.7,1
0.9,12,5.4,2,3,2.8,1
23.56,6,7.5,3,1,2.1,1
23.21,2,4.3,1,0,9.1,2
22,8,8,2,3,4.8,1
3.77,18,1.5,1,0,11.3,2
0.64,6,5.3,0,3,13.9,2
22.08,17,7.7,2,0,2.5,1
22.05,19,6.6,1,1,1,1
23.73,19,2.8,1,2,1.6,1
